% # of instances: 2000

% Class distribution
% c1: 487
% c2: 487
% c3: 522
% c4: 504

@relation Synthetic_3_train

@attribute Dimension_1 numeric
@attribute Dimension_2 numeric
@attribute Dimension_3 numeric
@attribute Dimension_4 numeric
@attribute Dimension_5 numeric
@attribute Dimension_6 numeric
@attribute Dimension_7 numeric
@attribute Dimension_8 numeric
@attribute Dimension_9 numeric
@attribute Dimension_10 numeric
@attribute Dimension_11 numeric
@attribute Dimension_12 numeric
@attribute Dimension_13 numeric
@attribute Dimension_14 numeric
@attribute Dimension_15 numeric
@attribute Dimension_16 numeric
@attribute Dimension_17 numeric
@attribute Dimension_18 numeric
@attribute Dimension_19 numeric
@attribute Dimension_20 numeric
@attribute class {c1,c2,c3,c4}

@data
0.827103,-1.209146,-0.690146,-6.138695,0.692717,0.980233,1.431605,2.40891,1.423544,1.64422,-0.000658,1.980125,0.643756,0.310201,-2.105301,0.708478,-0.374872,-1.583083,-11.517844,3.438202,c4
0.960632,0.876928,-0.798305,3.183492,2.810638,0.460784,-0.468039,-1.720536,0.876516,-0.955463,2.682079,0.992263,1.451108,1.482937,0.175904,0.458213,-0.908092,-1.333874,1.565843,0.801062,c3
-0.705369,0.940702,-7.243817,-2.074595,0.630488,0.819992,4.251594,-13.546863,1.365673,-0.409516,0.773113,0.779939,0.679989,1.012933,-3.211028,0.304654,2.331597,4.91613,0.504177,1.705345,c1
0.41798,2.579808,1.466764,4.538257,1.089911,0.04235,1.456909,3.984725,1.348287,-0.059967,-0.867149,0.720233,0.685081,1.219131,0.03761,0.195352,0.309466,-2.327539,-1.050064,3.512497,c3
0.85472,2.626783,-2.39068,2.712062,0.737178,-0.20372,0.041171,-0.161056,1.208312,-0.567953,-1.045132,0.580701,0.81079,1.817295,0.637041,0.29897,-1.73716,-2.820642,2.829875,0.718617,c3
-0.178551,1.957298,-2.991992,3.985474,1.345418,0.349163,-0.079854,-0.112658,0.116625,-0.200456,-2.585212,0.375252,1.215639,-0.025177,3.13847,0.782946,-1.712231,-0.534877,6.641522,-0.186492,c3
0.008888,0.143562,13.202831,-3.386569,0.323088,0.955246,2.444458,-19.580592,1.483992,0.457106,-0.174844,0.567449,0.372557,0.174197,-2.253195,0.730528,2.234792,0.013898,-0.040265,0.919047,c1
0.402889,0.60322,-1.953572,-4.327989,0.540817,0.75241,-5.507219,109.50836,0.689656,0.409844,-0.691185,0.144889,0.900357,-1.97916,0.741496,0.293299,2.101172,4.682122,1.241914,0.896244,c1
-0.446838,3.228701,-2.371702,1.763317,0.499581,-0.069969,1.058484,3.746915,0.125415,-1.626053,2.96237,0.22729,0.497057,0.452569,2.156902,0.543587,-0.084023,-0.392479,3.547608,1.320617,c3
0.166403,0.272336,0.844448,-3.733603,0.885951,0.780352,3.291359,-17.613013,1.042605,0.386043,1.587869,0.045807,0.935443,-0.376109,-2.685632,0.252063,1.253643,0.158649,0.314099,0.14896,c1
-0.591033,0.213078,3.895636,-1.797262,0.741205,0.724251,2.871211,-18.6627,0.939703,-0.157323,1.504746,-0.19245,0.942034,1.504329,-3.17399,0.749367,1.680762,-0.078927,-0.567055,0.279206,c1
0.706106,0.597225,3.270877,-9.194747,0.175453,0.568222,0.745952,0.191499,0.964513,1.219192,-5.551816,1.649408,0.924401,-1.81673,-5.62223,0.129923,-0.608077,-2.70837,-16.795853,2.67265,c4
-0.819838,-1.496659,0.737068,-2.660256,0.450855,0.599494,4.619918,-7.595742,1.161332,-0.316028,-0.638777,-0.377452,0.666909,0.410104,-1.691234,0.233909,1.318613,-1.105028,0.119187,2.902944,c1
0.298773,-0.004451,0.497631,-3.400202,0.506103,0.73525,3.928675,-15.075423,0.910881,-0.265416,-1.005964,-0.220777,1.414899,-0.178676,-0.729603,0.986763,1.032897,0.963846,0.355592,-0.541291,c1
0.032591,2.156116,-1.936362,0.587195,2.486184,1.289711,0.33011,1.222004,0.35803,0.932453,1.863323,-0.159547,1.268355,-0.180298,-10.074243,0.669509,-1.996095,0.077997,2.174068,-0.034281,c2
1.187228,1.953377,-3.30803,-0.988797,0.554507,0.597235,-0.402637,-5.102983,1.105994,0.918566,2.531041,1.517471,1.104815,-0.805146,-5.018108,0.404859,0.787663,-2.511487,-1.760372,4.025677,c4
-0.76731,0.714253,-1.871053,-2.880909,0.568759,0.640029,2.956006,-17.921509,1.448269,0.425387,-0.299688,-0.589774,0.855268,-0.41322,-2.454925,0.46139,1.935946,-0.263276,1.016874,-1.961892,c1
0.420867,-0.961642,-1.302256,-2.12892,0.672664,0.870687,2.366428,-17.113169,0.965761,-0.009121,0.510168,-0.040294,1.173632,0.635922,-0.180084,0.599183,1.225735,3.449776,1.485074,0.274137,c1
-0.402367,0.875801,-1.331374,3.496749,1.912705,-0.35565,0.1393,-1.830828,0.217099,-0.640049,5.088001,0.088553,0.440221,1.535598,-1.215335,0.96777,-2.616252,-2.990406,-2.366142,2.038694,c3
-0.491657,3.741435,0.743413,1.795014,0.006052,0.618223,1.267449,2.033378,0.247082,0.06619,0.641104,-0.080293,0.408703,2.745071,-1.786906,0.154406,-0.614062,-0.471624,0.893766,-8.418682,c2
0.894117,-0.610527,0.283614,-2.547159,0.89562,0.652684,4.990388,-4.257412,1.033482,-0.29174,0.085185,-0.125389,0.822071,-0.757461,1.721963,0.405722,2.27123,-0.454689,-0.774147,0.174779,c1
1.485039,2.899034,-0.04458,-0.651154,-1.156989,0.552588,4.662419,51.017536,1.170983,0.536161,5.958319,1.536324,0.275698,-2.986576,-6.388275,0.996423,1.788758,-0.703566,-1.385211,4.355212,c4
-0.307476,2.539679,0.276354,0.365595,1.530936,1.167777,0.329322,0.223056,0.550252,0.038454,-1.214448,0.105839,0.894282,1.681825,-3.984812,0.827033,-2.760626,-0.927151,-4.854635,0.304356,c2
0.90091,1.657394,5.173592,0.868577,-1.057101,0.972589,3.193059,23.653159,1.735548,1.039407,-0.847223,1.451489,1.225894,-1.091606,-4.036214,0.997272,0.408523,6.929292,0.698801,2.939024,c4
1.007905,0.381469,-7.542443,-4.022539,0.888168,0.696808,2.564204,-18.979457,0.686736,0.156164,1.168345,-0.160738,0.756042,-0.007536,0.499688,0.275867,1.929834,5.826603,-0.804149,2.618771,c1
0.071254,0.487549,-0.585362,-23.622924,1.380959,0.84465,2.793268,17.591429,0.148514,0.85654,4.232437,1.105802,0.366385,-0.995662,-3.938887,0.065855,-1.116355,-1.247239,-46.183571,2.166651,c4
0.860318,-0.476221,4.194983,-2.141845,0.9409,0.980945,5.746289,4.696316,0.843166,0.294363,1.152438,-0.370234,0.742826,-0.545568,1.173538,0.597221,1.879783,6.852106,1.359087,0.424552,c1
-1.603054,1.398661,-0.656776,-0.844104,0.309959,0.37874,0.938361,2.039328,-0.098557,0.59695,0.207929,0.40228,1.162132,2.088558,-2.762305,0.021926,-1.547648,1.856542,1.042606,0.074349,c2
0.744737,-0.385424,2.579431,-2.18085,0.708993,0.508546,-2.054034,24.904226,1.427761,0.047223,-0.832312,-0.446046,0.599956,-0.068056,-2.029459,0.180489,1.64249,0.292408,1.806053,0.139345,c1
0.100165,2.97799,-4.228269,2.316962,0.62733,-0.193957,-0.341388,-1.145758,1.028426,-0.345439,1.095924,0.064078,0.577598,2.141522,-2.221653,0.678879,-1.429355,0.121235,-4.574597,-1.199667,c3
0.712332,2.504323,-0.538677,-4.002637,0.694982,0.819918,6.762618,17.746066,1.06235,0.300082,0.014227,-0.146118,0.862865,-1.771318,1.238069,0.361676,2.123876,0.364117,-0.157901,2.110439,c1
0.559744,4.061702,-0.634891,0.825944,1.095112,0.925968,0.628644,1.490081,1.475027,0.745997,2.057344,0.422043,0.508109,0.312091,-8.187845,0.022846,-0.087371,-1.034904,3.631401,-0.387126,c2
-0.711207,1.340169,-0.873444,0.171205,2.71022,1.325361,-0.018444,0.797768,-0.253513,0.583162,0.111075,0.755894,0.910013,4.203736,3.393691,0.415851,-2.477767,-0.65466,-1.309768,-0.169696,c2
-0.455812,3.338833,-0.332355,-0.341019,-2.273108,0.582269,0.415243,-2.003276,-0.342124,-0.655094,0.654289,-0.036584,0.168118,1.487258,0.836282,0.458345,-0.218848,-0.10174,2.410171,-0.458087,c3
0.584361,3.02732,-0.531233,-0.675835,1.822118,0.653568,0.92982,3.21199,0.760267,-0.289207,3.11801,0.760478,0.511683,2.31197,-2.437733,0.635773,-0.797079,-2.451562,7.130967,0.495575,c2
0.8735,0.594376,1.184012,4.207232,0.101898,0.799521,2.636647,16.785678,0.926354,-0.175752,-2.634551,1.057186,1.390507,-0.776846,-2.830074,0.918569,2.054971,-1.797737,9.723865,1.001567,c4
-0.729836,3.236379,-1.495565,0.08942,2.2247,1.040318,1.718016,2.938055,0.167062,-0.64394,-0.23123,1.063132,0.989964,2.319112,-2.041644,0.836459,-0.908416,-0.864788,-0.601399,-0.19267,c2
0.451652,0.484479,-0.960441,-3.713305,0.362099,0.922502,0.479544,-3.936677,0.570469,1.195524,0.613374,0.913689,0.40763,-1.583899,-5.657364,0.440185,-1.216801,-2.610216,-7.370914,6.072606,c4
1.131663,1.631841,-0.613798,-1.489376,0.338857,0.990032,-2.892523,8.649455,0.97238,1.428914,7.441594,0.712516,1.103475,-0.125567,-2.201609,0.355587,-0.585932,-0.600432,-3.918176,2.014831,c4
0.45642,-0.223607,0.455271,7.291754,-0.787253,0.689189,2.513296,14.878362,0.853653,1.945047,4.806855,0.293372,1.000014,-1.671197,-4.252014,0.351927,1.980161,5.957165,12.868704,2.817639,c4
0.672716,-1.743808,-2.176212,-4.439551,0.581912,0.626,0.405276,-9.105689,1.26442,0.300955,0.363983,0.056909,0.75532,0.64672,-0.910595,0.855234,2.272912,-0.234707,1.833078,1.393661,c1
0.361114,1.567762,0.309032,0.452726,0.631596,0.724536,2.358801,16.14807,0.805195,1.753674,6.735407,0.172104,0.358722,-1.683991,-2.892374,0.54142,-1.089042,-0.262358,2.337966,2.029327,c4
-1.406504,-0.196293,-3.079895,-3.255964,0.337703,0.817522,12.599987,185.039094,1.380616,1.142411,-0.67863,-0.036084,0.595305,1.84128,-4.404226,0.385994,2.436343,-1.355529,2.850737,0.944437,c1
0.077139,0.993764,1.987163,1.586798,-0.396669,-0.328489,1.605336,4.636014,0.333569,-0.678606,1.148318,-0.069841,-0.54962,-1.71233,7.673795,0.578316,0.180884,0.190936,14.783354,-0.567273,c3
0.787338,1.929816,-0.193815,-0.208907,-0.526694,0.715682,-1.238275,-1.521753,1.030599,1.840193,6.524954,0.184136,1.514069,-1.929453,-4.729266,0.618673,-0.421359,-0.932464,-1.117417,-1.16128,c4
0.328386,2.191981,2.188853,0.938433,0.313978,0.676163,-0.419291,-2.512563,0.341546,-0.581306,-2.322531,-0.007091,0.259262,-0.358995,1.618891,0.794067,-0.803161,-1.067811,3.344172,1.430198,c3
0.348252,0.429141,0.547692,3.676154,0.819426,0.315628,0.173315,-0.883192,0.624206,-0.054396,1.815832,-0.000689,0.758063,0.215727,4.796814,0.8336,-1.744955,-0.815615,10.483726,0.787923,c3
0.252344,-0.103657,-1.4153,0.335186,0.223061,0.865975,-0.413924,-3.071982,0.381955,0.788567,6.048644,-0.073134,1.082702,-1.096441,-4.965643,0.943781,1.927638,-2.367523,0.661228,2.862179,c4
0.333729,1.492603,0.611564,4.951259,0.629188,0.643027,-1.452784,-2.038705,0.568348,1.131292,-1.045702,-0.032877,0.504322,-1.788122,-4.31307,0.275205,-1.026983,-1.38706,9.758328,1.603457,c4
0.044132,1.991968,-1.994606,1.236981,0.812954,0.885744,-0.492496,-3.438518,0.371114,1.624476,1.820991,-0.067519,-0.004416,-1.944391,-5.422492,0.899356,0.191175,0.071675,3.194601,4.710658,c4
0.787671,-1.995116,-3.366571,8.301544,0.247678,0.642748,-0.935796,-2.917528,0.71293,2.141473,1.223424,0.007479,0.623848,-1.066447,-4.06036,0.107485,1.517669,-0.035586,15.448172,2.938243,c4
-1.107304,3.491671,0.423766,0.591461,1.564307,0.2282,0.445656,1.597568,-0.435953,-0.159698,-2.117758,1.209281,0.640419,-0.419349,-9.563558,0.345782,-1.793373,-1.073867,-3.186351,-1.43225,c2
1.579797,1.661894,-1.641304,5.73914,-0.572274,0.677896,-1.30434,-3.270227,1.343832,0.81053,4.438473,-0.363997,0.902061,0.18702,-2.531275,0.236123,-0.601367,-1.113106,12.515419,3.469215,c4
-1.311151,-0.564425,-1.13113,-3.158498,0.657714,0.943119,1.770362,-16.022219,1.050758,0.078476,-0.158572,0.345073,1.16517,0.268084,-0.234892,0.439567,1.376493,1.611431,-0.728658,0.080648,c1
0.535278,2.602754,1.978569,-0.818967,1.750782,1.350434,-0.020549,1.036284,1.293734,0.624051,1.070605,1.541987,0.664352,1.445901,-6.024127,0.792961,-2.544734,-2.261147,2.254573,2.799884,c2
1.490776,1.655112,0.595598,2.857286,2.318502,0.54662,-0.498765,-4.083812,1.703367,0.482412,-0.361651,0.010722,0.745666,-1.714964,-5.169642,0.513298,-0.713325,-0.405777,3.707413,1.956468,c4
1.704094,0.348589,0.430453,-10.513916,2.147384,0.985915,-1.372983,-1.872661,1.609486,0.554378,-4.573414,0.052652,0.574031,-2.416731,-6.117108,0.977245,1.581149,3.582736,-20.961425,2.026411,c4
-0.629506,4.002449,1.478325,1.806022,1.488465,0.7437,0.939062,2.165816,0.365628,1.366193,2.09547,1.643003,0.802051,2.597039,-1.999279,0.061426,0.029914,-1.743669,3.876812,-2.408264,c2
1.624405,2.021178,-0.054602,-6.577886,0.032048,0.756539,-0.507627,-3.474159,1.613615,0.592329,8.477892,-0.357982,0.864472,-3.716269,-6.172148,0.306766,-0.889797,-0.46948,-12.689267,5.881253,c4
0.165415,1.849719,1.031194,4.372181,1.976524,0.408915,1.09426,1.79841,0.784311,-0.842133,1.984523,0.143138,0.3509,1.007913,1.989298,0.247955,-0.350477,-1.426159,3.62612,0.358708,c3
0.438529,1.776953,-0.572723,3.917891,-0.332752,0.323345,0.657015,1.42807,0.783297,-1.311678,4.839159,0.219033,0.346004,1.368446,0.521767,0.938251,-2.154369,-0.856536,1.875154,1.231645,c3
-0.475777,-0.873762,0.585516,-2.623476,0.292229,0.910799,7.636585,33.136838,1.564124,0.807378,-0.148764,0.66408,0.533269,1.673535,-4.579253,0.209678,0.836813,-1.730478,2.377395,2.967806,c1
-0.417981,1.244995,1.810529,2.671934,-0.431598,0.35733,-1.001506,-1.160761,0.585133,-0.300984,-2.151846,0.346992,0.237772,2.223737,-2.17305,0.884067,-2.911171,-1.054133,-5.538518,1.167889,c3
-0.048596,2.045751,0.369488,3.192752,1.717146,-0.47437,0.095691,0.838474,0.458784,-0.626789,0.30476,0.540403,0.506523,1.441772,-0.261263,0.488067,0.791054,-2.102045,-3.902297,2.820739,c3
-0.161218,3.902345,-0.277497,0.294536,1.640478,1.008566,0.344654,-1.663475,-0.160479,0.840107,3.158555,1.727196,0.568003,1.647266,-3.543899,0.984814,-3.469431,-1.409684,6.433145,1.925596,c2
0.278499,1.398416,2.770191,3.227967,-0.407642,0.998242,-0.461294,-2.423254,0.419982,-0.632657,3.732541,0.755846,1.298316,1.474828,0.815544,0.701464,0.194679,-0.479213,0.459613,0.329466,c3
0.161247,4.320191,0.874866,-0.331379,1.45531,0.323194,0.390622,0.553745,0.433277,0.045898,-2.103,1.891468,0.397631,1.132348,-5.441371,0.544294,-0.375651,0.117147,-4.232605,-0.989279,c2
1.282316,2.277043,1.226635,4.481964,-0.509372,0.997913,3.398222,26.486732,1.640948,1.115943,-0.043965,-0.130966,0.927175,-2.457748,-3.456647,0.004076,2.363131,-0.792326,8.115628,3.473204,c4
1.079926,0.963455,-2.949284,-4.555331,1.529054,0.856342,-3.269785,10.344251,0.947068,1.066135,1.131387,0.077295,0.867429,-2.038821,-5.952525,0.486461,0.524133,-0.795109,-10.001231,8.744327,c4
-0.424811,3.023847,-1.175532,0.912777,2.289779,0.376712,1.861272,4.42196,-0.034662,-0.082311,4.718937,1.959229,-0.213934,2.364233,-2.58375,0.748995,-3.479644,-0.798312,9.594066,-0.589908,c2
0.944918,2.209682,1.794087,3.108121,1.60049,-0.292802,0.552662,1.79136,1.033626,-0.961882,-0.177343,0.975219,0.942694,2.399325,-2.370121,0.836465,-2.357625,-2.030432,-4.536208,0.573048,c3
1.166625,-1.222235,-7.834341,-1.958205,0.911878,0.573295,-7.42657,180.147937,1.216139,1.319756,1.082701,1.052538,-0.211159,0.847091,-2.714888,0.048691,1.292321,-2.895697,3.823204,3.361907,c1
1.083174,-0.273742,-2.677736,10.394064,1.850124,0.971138,0.703275,0.829299,1.633058,1.775662,2.059968,0.517889,0.865355,-1.841243,-3.858666,0.56704,1.077516,-0.621839,22.061886,5.538403,c4
0.968723,0.789083,2.560845,-1.008457,0.882103,0.938545,-4.792611,88.258146,1.25524,0.318236,-0.133801,1.249804,-0.765094,-0.297977,-1.545807,0.694728,2.076988,1.775887,-0.325044,0.860558,c1
0.000639,1.011524,0.563934,5.059796,1.110291,0.652467,-0.511739,-4.190063,0.385058,2.29065,5.91985,0.593723,0.558756,-2.349392,-5.339592,0.96933,-0.682515,3.562626,11.65662,3.429645,c4
1.027437,-0.22742,-1.350137,-5.158526,1.44613,0.844057,1.888778,9.203681,1.356704,1.427228,-0.756039,0.482558,1.080122,-0.787029,-3.352349,0.942974,-0.646905,6.265819,-9.771527,2.895826,c4
0.065062,1.921554,-3.129655,-1.131228,-0.264642,0.628326,0.070453,0.225337,0.095788,-0.531467,-1.053837,1.165507,1.221744,0.613735,0.428136,0.620124,-2.397997,-0.842444,2.323844,-0.300703,c3
0.005671,2.952606,1.695212,0.464061,-0.740417,0.332991,0.410277,1.571508,0.550076,0.71969,-1.061154,1.753533,0.01761,2.070152,-2.429918,0.856054,-0.649391,-1.627448,-0.340201,-14.029,c2
0.220906,2.571813,-4.438978,3.611023,-0.385296,0.612038,-0.218235,-0.815574,1.052174,-0.200713,-0.146071,1.299728,0.941509,2.428684,-2.861708,0.088528,-0.661686,-2.406053,-5.750379,0.795072,c3
0.569678,2.196021,0.133929,2.626135,0.743265,0.215249,0.614979,-0.005786,1.185807,0.034465,-3.03275,1.52169,0.748275,0.861138,3.047688,0.940248,0.155927,1.228643,6.23833,-1.550823,c3
0.482411,0.799005,-1.055564,1.854875,1.422993,-0.457423,0.052189,-1.443791,0.776303,0.548811,0.357578,1.647951,0.905236,1.346767,0.919495,0.676894,0.356485,-1.269351,2.257887,1.878535,c3
0.69626,2.530411,2.403112,2.781505,1.671992,0.441464,-1.021036,-0.202418,0.776424,0.254871,-0.329058,1.815455,0.899682,1.08553,1.500413,0.769029,-2.748602,-1.362395,4.797621,0.783182,c3
-0.961669,-0.68208,-2.763206,-2.05757,0.359042,0.762508,-2.764635,35.579565,1.443694,-0.327435,0.173755,1.24158,-0.488646,-0.319659,-1.072309,0.646051,0.695102,-0.219186,-0.738645,2.338864,c1
1.059144,2.586523,-2.142118,2.003392,1.73513,0.689465,0.498707,1.310971,1.303866,0.139628,0.265126,1.881266,0.81769,-0.235534,1.88123,0.795698,-0.059727,-1.067498,4.25846,1.158994,c3
-0.296861,-1.296985,1.345576,-2.309157,0.191589,0.952496,0.590764,-12.001339,1.780961,-0.181437,-1.40865,1.371247,-0.458799,-0.953277,-0.275586,0.152631,0.802649,0.10497,-1.802275,-0.458064,c1
1.464431,1.72776,5.362982,-2.575902,0.107044,0.598397,2.089746,7.90037,1.430803,0.754322,-2.617413,1.052717,1.273291,-3.030863,-4.601227,0.433816,1.176527,-1.210606,-5.300163,3.515718,c4
0.77551,0.371934,-6.486367,-2.603808,0.462172,0.750726,5.667395,1.682855,1.246253,-0.139983,0.803241,1.60784,-0.55853,-0.399578,-0.173109,0.623518,2.20049,0.398636,-0.832674,5.626511,c1
-0.840093,0.151421,-2.181168,-2.262778,0.761702,0.788364,-3.801858,60.859527,1.096916,-0.332168,0.059029,1.516913,-0.799077,-1.237842,1.396748,0.900381,1.428709,0.638235,-1.025634,3.929875,c1
0.242134,0.769299,2.620716,-8.457264,1.203073,0.954764,1.64477,5.512978,0.922451,2.103951,5.368758,1.380271,0.208191,-0.977059,-3.681912,0.256585,1.340121,-0.689208,-17.580884,2.719651,c4
0.885729,1.150818,0.058049,2.742366,1.276804,0.317348,-0.27119,-1.298341,1.365391,0.370865,-0.078415,1.890495,0.272785,-0.564449,4.039675,0.71674,-2.185278,-0.940958,9.319012,-0.754224,c3
-0.264524,3.204129,-1.957088,3.800042,2.233956,0.354301,-1.423715,-1.763252,0.056073,-0.7294,-3.898996,1.95272,0.479377,1.244733,2.178764,0.90382,-2.263825,-2.354169,4.723659,-0.278375,c3
0.860663,1.468336,0.207697,2.535466,1.577333,0.405977,0.95509,3.781173,1.187553,-0.509605,1.34332,1.901675,0.690179,0.561521,2.155159,0.894165,-0.316732,-0.318296,4.266741,2.486659,c3
-0.294803,2.19077,1.051337,3.602165,0.590216,-0.368941,1.704133,6.679669,0.683234,-0.98965,-0.632237,1.903991,0.08418,1.011641,0.804715,0.922509,-0.342415,1.449519,0.983649,0.781901,c3
-1.028212,3.237378,0.51968,-1.122795,2.447646,0.345811,0.685872,1.498916,-0.486034,-0.124945,0.664602,1.746264,0.672408,0.941567,-6.920403,0.456557,-1.652137,-1.118467,2.097119,17.493945,c2
0.671971,-0.308256,1.159996,8.213442,0.179957,0.761001,-0.71932,-4.04317,1.177137,1.232542,11.557191,1.063497,1.568787,-2.133984,-4.581306,0.241871,1.357771,-0.665733,14.9912,3.942351,c4
0.291167,3.389388,-0.532641,2.205064,-0.609311,-0.241951,0.579568,0.829365,1.259729,-0.577715,1.502304,1.78254,0.36707,0.836656,2.119782,0.956304,-0.650951,-2.163682,4.19042,0.716486,c3
1.084146,3.028963,1.137895,3.211698,0.572282,0.323221,1.372946,4.037091,0.886986,-0.49654,5.350624,1.660297,0.838917,-0.234755,3.482196,0.496032,-1.1068,-2.844191,7.147024,-1.399049,c3
-0.355225,3.81919,-1.739146,3.372227,0.9109,0.068823,0.115386,-3.928749,0.343549,0.10331,2.188409,1.500819,0.812786,0.946895,0.971577,0.685509,-1.803035,-0.953803,1.320536,-0.590747,c3
-0.549065,1.65348,2.941277,-3.696165,0.456693,0.74531,-0.276554,-2.093792,0.79934,0.041458,0.152037,1.858557,-0.507299,-0.287049,-1.718514,0.995467,1.568101,-0.358296,0.32826,-0.097922,c1
0.519808,1.097989,4.109624,14.965824,0.328846,0.826335,-4.86167,34.695666,1.227286,1.356946,-1.553173,1.203057,0.85006,-2.239635,-5.748243,0.63901,-0.799418,-0.491647,29.20279,4.170617,c4
-0.229622,0.326356,0.48046,2.480376,1.154735,0.182278,0.366544,0.679858,0.426773,0.806484,3.40808,1.340635,1.040898,-0.538089,3.266131,0.973452,-0.004212,-2.117558,7.951483,0.378013,c3
1.779614,2.13128,2.160966,-5.473569,1.62453,0.620225,-1.220859,-0.868579,1.443975,0.333717,-0.038753,1.537483,0.96999,-1.315083,-4.493622,0.734308,1.289006,-1.225245,-10.19196,3.870116,c4
0.946922,-1.602159,1.593622,-2.23752,0.639807,0.56158,1.846431,-18.944432,0.924524,-0.187561,0.137141,1.694076,-0.355196,0.672989,-2.523632,0.329718,1.268487,-0.652267,1.713412,1.325264,c1
0.123673,0.087226,-5.678479,-1.984871,0.501447,0.823491,7.04063,22.833325,1.099194,0.786775,0.922436,1.286431,0.088313,1.37179,-1.16579,0.625576,1.507814,0.918729,2.009572,-1.039459,c1
0.658954,3.742349,-0.48828,4.598515,2.225012,0.478773,-1.964545,0.191686,0.866581,-0.045199,2.80104,1.157519,1.566443,-0.30972,2.542676,0.673013,-0.791778,-0.001038,3.580394,1.201207,c3
0.281696,-0.084416,-1.88596,-2.739759,0.368731,0.941212,-3.893474,62.882317,0.880541,-0.08047,1.904161,1.632399,-0.609049,0.232075,0.352367,0.162596,1.557534,0.035869,2.067404,-0.155487,c1
0.811665,2.353278,3.768949,-4.888341,1.857121,0.848026,-1.932706,0.142697,1.306723,-0.057061,5.97397,1.782396,0.836494,-1.650753,-6.033062,0.138927,0.875025,-1.42658,-8.17559,3.882809,c4
1.106592,0.527511,1.685179,-2.64368,0.003264,0.998177,-1.305923,8.418295,1.640034,0.330116,-0.455981,1.598815,-0.288617,1.629196,-3.059705,0.87908,1.243805,0.022618,0.745363,0.527675,c1
1.479896,0.869019,0.633461,-4.061014,-0.817017,0.722964,-0.369452,-5.191084,1.257763,0.237458,2.675067,1.612055,0.790013,-1.511271,-5.913408,0.103946,-0.36928,-0.456876,-8.146988,4.930123,c4
-0.212381,5.80635,-0.388196,1.134951,0.454881,1.436726,0.644584,2.786667,0.058276,0.478524,1.914371,1.840133,0.392152,2.73103,-1.15868,0.217617,-3.679397,-0.227194,2.739202,0.220655,c2
1.503395,0.715736,-1.851037,8.509591,1.442648,0.535473,1.863845,6.981811,1.751812,0.08107,5.580449,1.856802,0.083503,-3.049029,-6.374772,0.173759,2.640017,-0.929955,17.561158,3.38779,c4
1.052666,2.40452,1.431223,-12.112492,1.56635,0.769892,0.629935,1.383596,1.521865,0.40225,-1.540941,1.774601,0.994234,-1.095531,-4.642863,0.665197,-0.0652,-1.001351,-24.482204,3.13052,c4
0.440836,4.441153,0.440802,-1.244543,2.247553,0.665867,0.42222,0.033282,0.872889,0.568599,-0.025729,1.825964,0.304384,1.081976,-5.780358,0.457281,0.366733,-1.279322,1.317968,-2.860719,c2
-0.029168,0.362814,-0.325425,-2.135675,0.49753,0.717856,0.115208,-8.810239,1.114942,-0.530818,0.332494,1.481402,-0.691006,0.63456,-0.955804,0.460992,1.34726,-2.050542,-1.771584,1.092534,c1
0.959792,2.337856,-1.162079,2.82485,0.669813,-0.101654,-1.468885,-1.726377,1.046262,-0.155747,-1.268236,0.904228,1.048203,-0.273796,4.066211,0.06436,-2.116587,-2.79033,8.740535,0.259861,c3
