1,90.42394834417884,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:BRAYCURTIS,DBCLASD_PTS - 7.0],ClusterByConnectiveness[DISTANCE:EUCLIDEAN,DBSCAN_MAX_DIST - 4.111111,DBSCAN_NUM_PTS - 4.0],}
2,91.17653299773193,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:BRAYCURTIS,DBCLASD_PTS - 7.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 7.2222223,DBSCAN_NUM_PTS - 3.3333335],}
3,91.62653342224765,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:CHEBYCHEV,DBCLASD_PTS - 4.0],MergeByDistance[DISTANCE:MANHATTAN,DESCRY_DENSITY - 4.0,DESCRY_K - 3.7777777],}
4,91.62653342224765,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:CHEBYCHEV,DBCLASD_PTS - 4.0],MergeByDistance[DISTANCE:MANHATTAN,DESCRY_DENSITY - 4.0,DESCRY_K - 3.7777777],}
5,91.62653342224765,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:CHEBYCHEV,DBCLASD_PTS - 4.0],MergeByDistance[DISTANCE:MANHATTAN,DESCRY_DENSITY - 4.0,DESCRY_K - 3.7777777],}
412,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
413,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
414,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
415,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
416,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
417,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
418,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
419,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
420,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
421,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
422,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
423,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
424,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
425,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
426,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
427,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
428,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
429,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
430,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
431,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
432,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
433,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
434,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
435,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
436,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
437,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
438,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
439,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
440,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
441,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
442,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
443,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
444,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
445,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
446,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
447,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
448,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
449,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
450,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
451,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
452,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
453,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
454,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
455,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
456,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
457,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
458,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
459,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
460,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
461,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
462,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
463,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
464,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
465,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
466,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
467,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
468,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
469,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
470,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
471,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
472,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
473,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
474,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
475,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
476,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
477,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
478,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
479,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
480,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
481,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
482,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
483,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
484,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
485,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
486,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
487,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
488,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
489,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
490,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
491,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
492,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
493,96.64511289965586,{Reading Instances[DISTANCE:EUCLIDEAN],ASH[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],ClustersByAttractors[DISTANCE:CHEBYCHEV,DENCLUE_SIGMA - 7.0,DENCLUE_EPSILON - 1.1111112],}
