1,90.98568649622513,{Reading Instances[DISTANCE:EUCLIDEAN],CandidatesByNpts[DISTANCE:EUCLIDEAN,DBCLASD_PTS - 8.0],ClusterByConnectiveness[DISTANCE:MANHATTAN,DBSCAN_MAX_DIST - 1.7777778,DBSCAN_NUM_PTS - 3.0],}
454,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
455,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
456,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
457,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
458,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
459,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
460,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
461,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
462,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
463,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
464,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
465,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
466,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
467,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
468,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
469,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
470,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
471,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
472,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
473,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
474,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
475,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
476,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
477,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
478,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
479,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
480,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
481,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
482,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
483,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
484,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
485,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
486,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
487,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
488,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
489,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
490,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
491,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
492,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
493,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
494,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
495,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
496,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
497,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
498,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
499,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
500,95.5264112321278,{Reading Instances[DISTANCE:EUCLIDEAN],DenseAreas[DISTANCE:MANHATTAN,CLIQUE_SLICES - 30.0,CLIQUE_THRESHOLD - 0.022222312],ClustersByAttractors[DISTANCE:BRAYCURTIS,DENCLUE_SIGMA - 8.0,DENCLUE_EPSILON - 1.6666667],}
